,Unnamed: 0,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,Clusterlabel,SalePrice
1338,1381,3,4.248495242049359,9.46699606582284,2,2,2,1,1,141000.0,3,2,3,6,7,1970,1970,2,1,2,1,0.0,3,3,1,3,3,2,4,6.763884908562435,1,0.0,5.831882477283517,7.09506437728713,3,5,1,3,0.0,7.658227526161353,4,0.6931471805599453,3,7,8,2,4,2,1970.0,3,550,3,3,3,0.0,3.7612001156935615,0.0,0.0,0.0,0,2,5,2008,2,1,0.0,2.5,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12.377927112974286
1339,1382,2,4.110873864173311,8.881975184248867,2,1,2,1,1,118250.0,3,2,4,7,7,1920,1950,3,4,2,1,0.0,3,3,1,2,3,1,1,0.0,1,0.0,6.391917113392602,6.391917113392602,3,5,1,3,6.639875833826536,7.47477218239787,4,0.6931471805599453,4,8,8,0,0,1,1989.0,1,576,3,3,1,3.610917912644224,0.0,5.402677381872278,0.0,0.0,0,2,10,2006,2,1,1.0,1.5,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11.964007453736913
1340,1383,3,4.248495242049359,10.14013945387513,2,1,2,1,1,135000.0,3,2,3,5,7,1918,2007,2,4,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.705639094860003,6.705639094860003,3,5,1,3,0.0,7.2562972396906815,3,0.6931471805599453,4,7,8,0,0,2,2007.0,1,576,3,3,1,0.0,0.0,4.727387818712341,0.0,0.0,0,2,8,2007,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11.626263078808801
1341,1384,3,4.110873864173311,9.11173476822206,2,1,2,1,1,121250.0,3,2,2,6,5,1939,1950,2,3,2,1,0.0,3,3,1,3,3,2,3,5.3230099791384085,1,0.0,5.877735781779639,6.329720905522696,3,3,1,3,6.329720905522696,7.138073034044348,2,0.6931471805599453,3,6,8,0,0,1,1939.0,1,280,3,3,2,0.0,0.0,0.0,0.0,0.0,3,2,10,2009,2,1,0.0,1.0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.561725152903831
1342,1385,2,3.7135720667043084,8.600982717145921,2,1,2,1,1,106500.0,3,2,2,4,8,1922,2007,2,3,2,1,0.0,3,4,1,3,3,1,4,6.601230118728878,1,0.0,4.127134385045092,6.680854678790215,3,4,1,3,5.883322388488279,7.051855622955893,3,0.6931471805599453,4,7,8,0,0,1,1922.0,1,240,3,3,1,0.0,4.574710978503383,0.0,0.0,0.0,3,2,5,2010,2,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.74006900564972
1343,1386,3,4.394449154672439,9.722744748855387,2,2,2,1,1,182900.0,3,2,4,7,5,1978,1978,2,3,2,2,5.220355825078324,3,3,1,4,3,1,4,6.673297967767653,2,6.1527326947041034,4.897839799950911,7.2392149737798075,3,3,1,3,7.2392149737798075,7.932003152361385,5,0.6931471805599453,4,12,8,2,3,2,1978.0,2,564,3,3,3,0.0,4.727387818712341,0.0,0.0,6.089044875446847,3,3,7,2006,2,1,1.0,3.5,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.429220196836386
1344,1387,2,4.110873864173311,9.050288983827956,1,1,2,1,1,118250.0,1,2,2,6,7,1916,1950,2,4,2,1,0.0,3,4,1,3,3,1,3,5.1298987149230735,2,6.304448802421981,0.0,6.572282542694008,2,3,0,3,6.760414691083428,7.834788107388194,5,0.6931471805599453,4,10,8,1,4,1,1916.0,1,216,3,3,3,4.48863636973214,2.772588722239781,0.0,0.0,0.0,2,2,8,2007,2,1,0.0,2.0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.820417517632333
1345,1388,3,3.7612001156935615,9.608646582885868,2,2,4,2,1,181000.0,3,2,3,9,5,2006,2007,2,3,2,3,5.081404364984463,5,3,3,5,3,3,6,7.186144304522325,1,0.0,6.056784013228625,7.465655310134057,3,5,1,3,0.0,7.465655310134057,3,0.6931471805599453,5,7,8,2,4,2,2006.0,3,758,3,3,3,5.308267697401205,3.688879454113936,0.0,0.0,0.0,0,2,10,2009,2,1,1.0,2.0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.84132849667433
1346,1389,2,4.110873864173311,8.699681400989514,2,1,2,1,1,127000.0,3,2,2,6,6,1941,1950,2,4,2,1,0.0,3,4,1,3,4,1,5,5.929589143389895,1,0.0,5.8888779583328805,6.601230118728878,3,5,1,3,5.857933154483459,7.105786129481271,3,0.6931471805599453,3,6,8,1,4,1,2003.0,1,440,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,3,2007,2,1,0.5,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.782960235741939
1347,1390,3,4.262679877041316,9.116139576577355,2,1,2,1,1,197200.0,3,2,3,7,5,2000,2000,2,3,2,2,5.5012582105447265,4,3,3,4,3,2,6,7.2449415463370075,1,0.0,4.836281906951479,7.330405211844402,3,5,1,3,0.0,7.330405211844402,3,0.6931471805599453,4,6,8,0,0,2,2000.0,2,541,3,3,3,5.393627546352363,3.610917912644224,0.0,0.0,0.0,0,2,9,2006,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.367345048436393
1348,1391,3,4.189654742026425,9.098849995942821,2,1,2,1,1,141000.0,3,1,3,5,5,1967,1967,2,3,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,7.368339686311381,7.368339686311381,3,3,1,3,0.0,7.368339686311381,4,1.0986122886681098,3,8,5,0,0,1,1967.0,1,792,3,3,3,0.0,5.030437921392434,0.0,0.0,0.0,0,2,4,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11.728044909070785
1349,1392,3,4.23410650459726,8.966866554188723,2,1,2,1,1,141000.0,3,2,2,5,5,1967,1967,2,4,2,1,0.0,3,3,1,3,3,2,5,6.646390514847728,1,0.0,4.564348191467836,6.762729506931878,3,3,1,3,0.0,6.803505257608338,3,0.6931471805599453,3,6,8,1,1,2,1967.0,2,288,3,3,3,5.170483995038151,4.976733742420574,0.0,0.0,0.0,1,2,12,2006,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11.719947764402807
1350,1393,2,4.110873864173311,9.287394001418473,2,1,2,1,1,118250.0,3,1,2,6,7,1905,2000,2,4,2,1,0.0,3,3,1,2,3,1,1,0.0,1,0.0,6.180016653652572,6.180016653652572,3,5,0,3,6.539585955617668,7.556427969440253,3,1.0986122886681098,3,7,8,1,3,1,2003.0,1,672,4,3,3,0.0,3.258096538021482,5.3612921657094255,0.0,0.0,0,2,4,2008,2,1,0.0,2.0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12.001511614739403
1351,1394,3,3.9889840465642745,8.305484017727691,2,1,2,1,1,191000.0,3,2,3,7,5,2006,2006,3,3,2,2,3.828641396489095,4,3,3,4,3,2,6,6.976348070447749,1,0.0,5.6594822157596205,7.2130316598348685,3,5,1,3,0.0,7.313886831633463,2,0.6931471805599453,4,6,8,1,4,2,2006.0,3,648,3,3,3,5.087596335232384,3.0445224377234235,0.0,0.0,0.0,0,2,10,2006,3,2,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.415437707935366
1352,1395,3,4.48863636973214,9.446676517076376,2,2,2,1,1,228475.0,3,2,4,8,5,2005,2006,3,3,2,2,5.5053315359323625,4,3,3,4,4,3,1,0.0,1,0.0,6.9985096422506015,6.9985096422506015,3,5,1,3,7.2078598714324755,7.817222785508166,4,0.6931471805599453,4,9,8,1,4,3,2005.0,3,642,3,3,3,4.976733742420574,3.688879454113936,0.0,0.0,0.0,0,2,2,2007,2,1,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.546871224308068
1353,1396,3,4.248495242049359,10.954326659732557,2,2,1,1,2,228475.0,3,2,3,5,5,1948,1950,2,4,2,1,0.0,3,3,1,3,3,2,4,5.869296913133774,3,5.814130531825067,4.110873864173311,6.617402977974478,3,3,1,3,0.0,7.431299675155902,3,0.6931471805599453,3,7,7,2,3,1,1966.0,1,572,3,3,1,0.0,0.0,3.9318256327243257,0.0,0.0,0,2,6,2010,2,1,1.0,1.0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.98293534419643
1354,1397,2,3.951243718581428,8.71948076085107,2,1,2,1,1,127000.0,3,2,4,5,8,1920,2004,2,4,2,1,0.0,3,3,1,3,3,2,1,0.0,1,0.0,6.84587987526405,6.84587987526405,3,5,1,3,6.354370040797352,7.322510433997394,4,0.6931471805599453,3,8,8,0,0,1,1933.0,1,180,2,2,1,3.218875824868201,0.0,5.017279836814924,0.0,0.0,0,2,5,2007,2,1,0.0,1.5,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11.831386468789589
1355,1398,3,4.110873864173311,8.881975184248867,2,1,2,1,1,141000.0,3,2,2,5,4,1950,1982,2,3,2,1,0.0,3,3,1,3,3,1,3,5.198497031265826,4,5.8664680569332965,6.517671272912276,7.0975488506147935,3,4,1,2,6.6450909695056435,7.552237287560803,3,0.6931471805599453,3,7,7,0,0,2,1950.0,1,240,3,3,3,0.0,0.0,5.1298987149230735,0.0,0.0,4,2,5,2009,2,1,1.0,1.5,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.8350162104899
1356,1399,3,3.951243718581428,8.72777821348305,2,1,2,1,1,139500.0,3,2,2,6,6,1925,1990,2,3,2,1,0.0,3,3,1,3,3,1,4,5.579729825986222,1,0.0,6.569481420414296,6.884486652042782,3,5,1,3,6.107022887742255,7.383368146992383,3,0.6931471805599453,4,7,8,1,4,1,1925.0,1,216,2,3,3,4.997212273764115,2.8332133440562166,0.0,0.0,0.0,3,2,10,2009,2,1,0.0,2.5,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.831022768939786
1357,1400,2,3.9318256327243257,8.699681400989514,2,1,2,1,1,127000.0,3,2,2,6,7,1929,1950,2,3,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.760414691083428,6.760414691083428,3,3,1,3,5.342334251964812,7.055312843339753,3,0.6931471805599453,3,5,8,1,4,3,1929.0,2,208,3,3,3,0.0,0.0,4.727387818712341,0.0,0.0,0,2,7,2008,2,1,0.0,1.0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.695255355062795
1358,1401,3,4.143134726391533,8.91139510724569,2,2,2,1,1,181000.0,3,2,4,6,5,2004,2004,2,3,2,1,0.0,3,3,3,3,3,1,6,6.633318433280377,1,0.0,4.394449154672439,6.733401891837358,3,5,1,3,6.593044534142437,7.3740018593501615,3,0.6931471805599453,3,8,8,1,3,2,2004.0,3,398,3,3,3,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0,2,4,2008,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.170450649220747
1359,1402,3,4.174387269895637,8.81922185757494,2,1,2,1,1,197200.0,3,2,3,7,5,2006,2006,2,3,2,1,0.0,4,3,3,4,4,2,1,0.0,1,0.0,7.160069207596128,7.160069207596128,3,5,1,3,0.0,7.166265974133638,2,0.6931471805599453,4,6,8,1,4,2,2006.0,2,662,3,3,3,5.1298987149230735,4.02535169073515,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.174994689959311
1360,1403,3,3.912023005428147,9.632793693113204,2,2,2,2,1,225500.0,3,2,3,8,5,2007,2007,2,3,2,3,4.442651256490317,4,3,3,4,3,3,6,6.835184586147301,1,0.0,6.322565239927285,7.3038432252777055,3,5,1,3,0.0,7.289610521451168,3,0.6931471805599453,4,6,8,0,0,2,2007.0,1,754,3,3,3,5.1298987149230735,5.081404364984463,0.0,0.0,0.0,0,2,8,2007,2,1,1.0,2.0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.552930054797935
1361,1404,3,4.110873864173311,9.250618218474752,1,1,2,1,1,118250.0,1,2,2,3,4,1915,1950,2,4,2,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.511745329644728,6.511745329644728,3,3,1,3,6.255750041753367,7.102499355774648,3,0.6931471805599453,3,6,8,0,0,1,1998.0,1,936,3,3,3,5.37989735354046,0.0,5.081404364984463,0.0,0.0,3,2,1,2006,2,1,0.0,1.0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.561725152903831
1362,1405,2,3.80666248977032,8.254008590564844,2,2,4,1,2,200624.0,3,2,3,8,5,2004,2005,3,2,3,3,5.1647859739235145,4,3,3,5,3,3,6,7.2254814727822945,1,0.0,5.402677381872278,7.374629015218946,3,5,1,3,0.0,7.40671073017764,2,0.6931471805599453,4,5,8,1,4,2,2004.0,3,482,3,3,3,4.859812404361672,3.9889840465642745,0.0,0.0,5.049856007249537,0,2,1,2008,2,1,1.5,2.0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.524530013005734
1363,1406,3,4.262679877041316,9.041448235493887,2,1,2,1,1,197200.0,3,2,2,5,7,1972,2007,2,4,2,1,0.0,3,3,1,4,3,2,6,6.48768401848461,1,0.0,4.727387818712341,6.6450909695056435,3,3,1,3,0.0,6.6450909695056435,2,0.6931471805599453,3,5,8,0,0,1,1988.0,1,396,3,3,3,4.07753744390572,0.0,0.0,0.0,0.0,3,2,3,2009,2,1,1.0,1.0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.798111925972616
1364,1407,3,4.248495242049359,9.080345575359997,2,2,2,1,1,154750.0,3,2,3,5,5,1985,1985,2,4,2,1,0.0,3,3,1,3,3,1,5,6.439350371100098,1,0.0,5.342334251964812,6.726233402358747,3,5,1,3,0.0,6.726233402358747,3,0.6931471805599453,3,5,8,0,0,1,1985.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,3,2,3,2009,2,1,1.0,1.0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.626263078808801
1365,1408,2,4.110873864173311,8.954286157204713,2,1,2,1,1,118250.0,3,2,4,4,7,1910,1950,2,3,2,1,0.0,3,3,1,2,3,1,1,0.0,1,0.0,6.434546518787452,6.434546518787452,3,4,1,3,6.434546518787452,7.218176838403408,3,0.6931471805599453,3,6,8,0,0,1,1966.0,1,528,3,3,3,0.0,0.0,0.0,0.0,5.1298987149230735,0,2,6,2010,2,1,0.0,1.0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11.74006900564972
1366,1409,3,3.8501476017100575,9.93037288131751,2,2,2,2,1,182900.0,3,2,4,7,6,1986,1991,2,3,2,2,4.820281565605037,3,4,1,4,3,1,1,0.0,1,0.0,6.674561391814426,6.674561391814426,3,4,1,3,6.754604099487962,7.646831391430483,3,0.6931471805599453,3,7,8,1,3,2,1986.0,3,542,3,3,3,5.899897353582492,4.158883083359672,0.0,0.0,0.0,3,2,11,2008,2,1,0.0,2.5,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.278397958261776
1367,1410,3,4.382026634673881,9.427143867544194,2,1,2,1,1,197200.0,3,2,4,7,5,2001,2001,2,3,2,1,0.0,4,3,3,4,3,1,6,6.502790045915622,1,0.0,5.631211781821365,6.851184927493743,3,5,1,3,6.799055862058796,7.518064181233077,3,0.6931471805599453,4,6,8,0,0,2,2001.0,2,622,3,3,3,0.0,3.828641396489095,0.0,0.0,0.0,0,2,6,2009,2,1,1.0,2.5,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.345838935721968
1368,1411,3,4.394449154672439,9.169622538697624,2,1,2,1,1,141000.0,3,2,2,6,8,1950,2005,2,3,2,1,0.0,3,4,1,3,3,1,4,4.795790545596741,1,0.0,6.6025878921893355,6.753437918597781,3,5,1,3,6.322565239927285,7.419979923661836,3,0.6931471805599453,3,6,6,0,0,2,1950.0,1,271,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,9,2009,2,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.849404844423075
1369,1413,3,4.48863636973214,9.305195902988864,2,2,2,1,1,184900.0,3,2,3,8,5,2005,2006,2,3,2,3,5.9053618480545715,4,3,3,4,4,1,6,6.884486652042782,1,0.0,6.767343125265392,7.5202345564746285,3,5,1,3,0.0,7.5202345564746285,2,0.6931471805599453,4,7,8,1,4,2,2005.0,3,620,3,3,3,5.111987788356544,3.80666248977032,0.0,0.0,0.0,0,2,9,2009,1,1,1.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.456835254920373
1370,1414,3,4.174387269895637,9.476849879195164,2,1,1,1,1,127000.0,3,2,2,6,7,1923,2000,1,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.726233402358747,6.726233402358747,3,4,1,3,6.679599185844383,7.522400231387126,4,0.6931471805599453,4,8,8,1,4,1,1922.0,1,370,3,3,1,0.0,0.0,0.0,0.0,5.3981627015177525,0,2,6,2008,2,1,0.0,1.5,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12.240478903153713
1371,1415,3,3.951243718581428,8.19863945529737,2,1,2,1,1,191000.0,3,2,3,7,5,2007,2007,3,3,2,2,4.875197323201151,4,3,3,4,3,1,5,6.8966943316227125,1,0.0,5.988961416889863,7.23489842031483,3,5,1,3,0.0,7.358830898342353,1,0.6931471805599453,4,7,8,1,3,2,2007.0,2,660,3,3,3,4.969813299576002,3.0445224377234235,0.0,0.0,0.0,0,2,5,2009,2,1,0.5,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.077676615757813
1372,1416,2,4.110873864173311,9.33617975681533,2,1,2,1,1,118250.0,3,1,4,4,6,1885,1950,2,3,1,1,0.0,3,3,3,3,3,1,1,0.0,1,0.0,6.656726524178391,6.656726524178391,3,4,1,3,6.951772164398911,7.736743682453495,4,1.0986122886681098,3,11,8,0,0,1,1971.0,1,560,3,3,1,0.0,0.0,4.74493212836325,0.0,0.0,0,2,4,2010,2,1,0.0,2.0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11.715874472198903
1373,1417,3,4.248495242049359,9.713899659750126,2,2,2,1,1,301500.0,3,2,4,8,5,1998,1998,2,3,2,2,6.595780513961311,4,3,3,4,3,2,6,6.661854740545311,1,0.0,6.222576268071369,7.158513997329321,3,5,1,3,7.039660349862076,7.804251383528112,3,0.6931471805599453,4,7,8,1,3,2,1998.0,3,1069,3,3,3,0.0,4.84418708645859,0.0,0.0,0.0,0,2,5,2009,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.73670383776449
1374,1418,3,4.276666119016055,9.127502093667179,2,1,2,1,1,141000.0,3,2,3,5,5,1963,1963,2,4,2,1,0.0,3,3,1,3,3,1,4,3.258096538021482,3,6.771935555839603,5.513428746164983,7.0431599159883405,3,3,1,3,0.0,7.0431599159883405,3,0.6931471805599453,3,6,8,0,0,1,1962.0,1,336,3,3,3,0.0,4.48863636973214,0.0,0.0,0.0,0,2,8,2008,1,1,1.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.728044909070785
1375,1419,3,4.248495242049359,9.703938450075546,2,2,2,1,1,200624.0,3,2,3,6,5,1969,1969,2,3,2,2,5.746203190540153,4,4,1,3,3,2,3,7.01301578963963,1,0.0,6.5998704992128365,7.5202345564746285,3,4,1,3,0.0,7.5202345564746285,3,0.6931471805599453,4,7,8,1,3,2,1969.0,2,540,3,3,3,0.0,4.30406509320417,5.37989735354046,0.0,0.0,0,2,12,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.314931534737134
